8224 7.500 171.3
8224 7.500 171.3
8219 7.500 171.2
8229 7.500 171.4
8224 7.500 171.3
8214 7.500 171.1
8219 7.500 171.2
8224 7.500 171.3
8253 7.500 172.0
8277 7.500 172.5
8301 7.500 173.0
8306 7.500 173.1
8297 7.500 172.9
8306 7.500 173.1
8306 7.500 173.1
8316 7.500 173.3
8326 7.500 173.5
8316 7.500 173.3
8321 7.500 173.4
8316 7.500 173.3
8316 7.500 173.3
8311 7.500 173.2
8297 7.500 172.9
8301 7.500 173.0
8292 7.500 172.8
8277 7.500 172.5
8272 7.500 172.4
8272 7.500 172.4
8311 7.500 173.2
8345 7.500 173.9
8389 7.500 174.8
8413 7.500 175.3
8422 7.500 175.5
8437 7.500 175.8
8451 7.500 176.1
8461 7.500 176.3
8466 7.500 176.4
8466 7.500 176.4
8476 7.500 176.6
8466 7.500 176.4
8456 7.500 176.2
8437 7.500 175.8
8451 7.500 176.1
8447 7.500 176.0
8427 7.500 175.6
